n_qubits,depth,circuit_variant,param_index,layer_index,qubit_index,gate_type,grad_mean_over_seeds,abs_grad_mean_over_seeds,grad_abs_mean_over_seeds,grad_std_over_seeds,bias_ratio
10,8,hea,145,7,2,rz,0.0023498210099427035,0.0023498210099427035,0.04239132169745042,0.0535883470570957,0.055431652419650215
10,8,hea,146,7,3,ry,0.001905931718187264,0.001905931718187264,0.037459551335055394,0.048657817669229574,0.050879726271670644
10,8,hea,147,7,3,rz,0.004573372966815625,0.004573372966815625,0.03424923108351537,0.042796718037466736,0.1335321355292183
10,8,hea,148,7,4,ry,0.012460928610448807,0.012460928610448807,0.03866045695834598,0.04256487163658274,0.3223171579134279
10,8,hea,149,7,4,rz,0.001957740193085621,0.001957740193085621,0.03279993411906726,0.03913531676875956,0.05968732089457118
10,8,hea,150,7,5,ry,0.007899918041921049,0.007899918041921049,0.054819497954527216,0.06503930796126967,0.14410781449465093
10,8,hea,151,7,5,rz,-0.013319009731088934,0.013319009731088934,0.03651392919291341,0.04281338487087308,0.36476517387982205
10,8,hea,152,7,6,ry,-0.010756898039904659,0.010756898039904659,0.03919077827193074,0.04818640287483871,0.2744752340784388
10,8,hea,153,7,6,rz,-0.004122075162403247,0.004122075162403247,0.033388934430273236,0.03925099495550702,0.1234563256581708
10,8,hea,154,7,7,ry,-0.015331683850726844,0.015331683850726844,0.04478102560465434,0.05143514814719861,0.34237009187956147
10,8,hea,155,7,7,rz,0.0038065453118652838,0.0038065453118652838,0.03827170345482636,0.047262741360253935,0.09946108921851894
10,8,hea,156,7,8,ry,-0.0036495341524834294,0.0036495341524834294,0.04373716075099099,0.05368228312874506,0.08344241120865752
10,8,hea,157,7,8,rz,-0.003988892152474499,0.003988892152474499,0.03384111575889244,0.041495811638393484,0.1178711772062722
10,8,hea,158,7,9,ry,-9.520993385162407e-05,9.520993385162407e-05,0.04438198724450928,0.0565159956867171,0.002145238186994451
10,8,hea,159,7,9,rz,-0.006142398553555759,0.006142398553555759,0.040234919995978835,0.04697538030224691,0.1526633718712375
10,8,hva,0,0,-1,beta_x,-0.13209388134455255,0.13209388134455255,7.772227009616623,9.761060012183911,0.01699562830333082
10,8,hva,1,0,-1,gamma_zz,-0.9229785956482253,0.9229785956482253,5.0110213261039345,6.718736991483964,0.18418971614432147
10,8,hva,2,1,-1,beta_x,-1.1028237705777246,1.1028237705777246,7.049972242029466,8.585993157864737,0.1564295195381161
10,8,hva,3,1,-1,gamma_zz,-1.1593522084359562,1.1593522084359562,6.713978152596741,7.840764820302362,0.17267738769563284
10,8,hva,4,2,-1,beta_x,0.28586224446324393,0.28586224446324393,6.333909813977753,8.36939149471929,0.04513203579760473
10,8,hva,5,2,-1,gamma_zz,-1.2272910070452079,1.2272910070452079,6.235544209253716,7.523484097827189,0.19682179547759035
10,8,hva,6,3,-1,beta_x,-0.006402672296559153,0.006402672296559153,6.279573944403213,8.141083271962685,0.001019602978362195
10,8,hva,7,3,-1,gamma_zz,-0.19758605439447935,0.19758605439447935,5.6688028782808635,7.796428401595231,0.03485498766441492
10,8,hva,8,4,-1,beta_x,-0.9503829055467853,0.9503829055467853,6.89537640778351,7.913506472705006,0.13782901024431266
10,8,hva,9,4,-1,gamma_zz,-0.6578018194338303,0.6578018194338303,5.322872763487696,6.38940622847592,0.12358022606627553
10,8,hva,10,5,-1,beta_x,0.37331977524340804,0.37331977524340804,6.411125644185479,8.071029078736936,0.058229988922770134
10,8,hva,11,5,-1,gamma_zz,1.8021847093963037,1.8021847093963037,6.337336397284344,7.671918013084088,0.28437573712649533
10,8,hva,12,6,-1,beta_x,-1.9343043480795714,1.9343043480795714,5.914189488711168,6.8023289789494195,0.3270616120385921
10,8,hva,13,6,-1,gamma_zz,1.1527478262269668,1.1527478262269668,5.402515194870281,7.063748623155421,0.21337243573539733
10,8,hva,14,7,-1,beta_x,-0.7649386132313473,0.7649386132313473,7.211892615875955,8.482987769795256,0.10606627884994345
10,8,hva,15,7,-1,gamma_zz,2.216166853237593,2.216166853237593,4.481593580070535,5.257180683765514,0.4945042011602294
